"시도별","시점","주요 업종별","항목",데이터
"서울특별시","2020","자동차 전문 수리업","영업비용 (백만원)",364836
"서울특별시","2020","자동차 전문 수리업","매출원가 (백만원)",171881
"서울특별시","2020","자동차 전문 수리업","인건비 (백만원)",96042
"서울특별시","2020","자동차 전문 수리업","임차료 (백만원)",32538
"서울특별시","2020","자동차 전문 수리업","기타영업비용 (백만원)",64374
"서울특별시","2020","자동차 전문 수리업","연간급여액 (백만원)",87837
"서울특별시","2020","두발 미용업","사업체수 (개)",1310
"서울특별시","2020","두발 미용업","종사자수 (명)",7530
"서울특별시","2020","두발 미용업","매출액 (백만원)",437064
"서울특별시","2020","두발 미용업","영업비용 (백만원)",374034
"서울특별시","2020","두발 미용업","매출원가 (백만원)",56271
"서울특별시","2020","두발 미용업","인건비 (백만원)",122153
"서울특별시","2020","두발 미용업","임차료 (백만원)",62102
"서울특별시","2020","두발 미용업","기타영업비용 (백만원)",133509
"서울특별시","2020","두발 미용업","연간급여액 (백만원)",111686
"서울특별시","2020","가정용 세탁업","사업체수 (개)",941
"서울특별시","2020","가정용 세탁업","종사자수 (명)",1511
"서울특별시","2020","가정용 세탁업","매출액 (백만원)",93778
"서울특별시","2020","가정용 세탁업","영업비용 (백만원)",84508
"서울특별시","2020","가정용 세탁업","매출원가 (백만원)",19056
"서울특별시","2020","가정용 세탁업","인건비 (백만원)",12814
"서울특별시","2020","가정용 세탁업","임차료 (백만원)",11840
"서울특별시","2020","가정용 세탁업","기타영업비용 (백만원)",40798
"서울특별시","2020","가정용 세탁업","연간급여액 (백만원)",10218
"서울특별시","2020","기타 프랜차이즈","사업체수 (개)",4449
"서울특별시","2020","기타 프랜차이즈","종사자수 (명)",18890
"서울특별시","2020","기타 프랜차이즈","매출액 (백만원)",1432900
"서울특별시","2020","기타 프랜차이즈","영업비용 (백만원)",1298585
"서울특별시","2020","기타 프랜차이즈","매출원가 (백만원)",589215
"서울특별시","2020","기타 프랜차이즈","인건비 (백만원)",225509
"서울특별시","2020","기타 프랜차이즈","임차료 (백만원)",166026
"서울특별시","2020","기타 프랜차이즈","기타영업비용 (백만원)",317834
"서울특별시","2020","기타 프랜차이즈","연간급여액 (백만원)",205674
"서울특별시","2021","체인화 편의점","사업체수 (개)",8442
"서울특별시","2021","체인화 편의점","종사자수 (명)",35733
"서울특별시","2021","체인화 편의점","매출액 (백만원)",4690674
"서울특별시","2021","체인화 편의점","영업비용 (백만원)",4677964
"서울특별시","2021","체인화 편의점","매출원가 (백만원)",3205427
"서울특별시","2021","체인화 편의점","인건비 (백만원)",404394
"서울특별시","2021","체인화 편의점","임차료 (백만원)",180139
"서울특별시","2021","체인화 편의점","기타영업비용 (백만원)",888004
"서울특별시","2021","체인화 편의점","연간급여액 (백만원)",387644
"서울특별시","2021","문구용품 및 회화용품 소매업","사업체수 (개)",359
"서울특별시","2021","문구용품 및 회화용품 소매업","종사자수 (명)",881
"서울특별시","2021","문구용품 및 회화용품 소매업","매출액 (백만원)",147420
"서울특별시","2021","문구용품 및 회화용품 소매업","영업비용 (백만원)",138686
"서울특별시","2021","문구용품 및 회화용품 소매업","매출원가 (백만원)",94509
"서울특별시","2021","문구용품 및 회화용품 소매업","인건비 (백만원)",13618
"서울특별시","2021","문구용품 및 회화용품 소매업","임차료 (백만원)",13461
"서울특별시","2021","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",17098
"서울특별시","2021","문구용품 및 회화용품 소매업","연간급여액 (백만원)",13162
"서울특별시","2021","의약품 및 의료용품 소매업","사업체수 (개)",1114
"서울특별시","2021","의약품 및 의료용품 소매업","종사자수 (명)",3074
"서울특별시","2021","의약품 및 의료용품 소매업","매출액 (백만원)",1181663
"서울특별시","2021","의약품 및 의료용품 소매업","영업비용 (백만원)",1096824
"서울특별시","2021","의약품 및 의료용품 소매업","매출원가 (백만원)",923078
"서울특별시","2021","의약품 및 의료용품 소매업","인건비 (백만원)",63566
"서울특별시","2021","의약품 및 의료용품 소매업","임차료 (백만원)",33063
"서울특별시","2021","의약품 및 의료용품 소매업","기타영업비용 (백만원)",77117
"서울특별시","2021","의약품 및 의료용품 소매업","연간급여액 (백만원)",59012
"서울특별시","2021","안경 및 렌즈 소매업","사업체수 (개)",724
"서울특별시","2021","안경 및 렌즈 소매업","종사자수 (명)",1668
"서울특별시","2021","안경 및 렌즈 소매업","매출액 (백만원)",241057
"서울특별시","2021","안경 및 렌즈 소매업","영업비용 (백만원)",223014
"서울특별시","2021","안경 및 렌즈 소매업","매출원가 (백만원)",122085
"서울특별시","2021","안경 및 렌즈 소매업","인건비 (백만원)",31337
"서울특별시","2021","안경 및 렌즈 소매업","임차료 (백만원)",33744
"서울특별시","2021","안경 및 렌즈 소매업","기타영업비용 (백만원)",35848
"서울특별시","2021","안경 및 렌즈 소매업","연간급여액 (백만원)",29030
"서울특별시","2021","한식 음식점업","사업체수 (개)",7052
"서울특별시","2021","한식 음식점업","종사자수 (명)",23420
"서울특별시","2021","한식 음식점업","매출액 (백만원)",2348375
"서울특별시","2021","한식 음식점업","영업비용 (백만원)",2257301
"서울특별시","2021","한식 음식점업","매출원가 (백만원)",1023687
"서울특별시","2021","한식 음식점업","인건비 (백만원)",442309
"서울특별시","2021","한식 음식점업","임차료 (백만원)",260793
"서울특별시","2021","한식 음식점업","기타영업비용 (백만원)",530512
"서울특별시","2021","한식 음식점업","연간급여액 (백만원)",434153
"서울특별시","2021","외국식 음식점업","사업체수 (개)",2442
"서울특별시","2021","외국식 음식점업","종사자수 (명)",10119
"서울특별시","2021","외국식 음식점업","매출액 (백만원)",904549
"서울특별시","2021","외국식 음식점업","영업비용 (백만원)",856856
"서울특별시","2021","외국식 음식점업","매출원가 (백만원)",369632
"서울특별시","2021","외국식 음식점업","인건비 (백만원)",197605
"서울특별시","2021","외국식 음식점업","임차료 (백만원)",94072
"서울특별시","2021","외국식 음식점업","기타영업비용 (백만원)",195547
"서울특별시","2021","외국식 음식점업","연간급여액 (백만원)",193294
"서울특별시","2021","제과점업","사업체수 (개)",1555
"서울특별시","2021","제과점업","종사자수 (명)",7664
"서울특별시","2021","제과점업","매출액 (백만원)",694272
"서울특별시","2021","제과점업","영업비용 (백만원)",664987
"서울특별시","2021","제과점업","매출원가 (백만원)",390249
"서울특별시","2021","제과점업","인건비 (백만원)",93476
"서울특별시","2021","제과점업","임차료 (백만원)",66163
"서울특별시","2021","제과점업","기타영업비용 (백만원)",115099
"서울특별시","2021","제과점업","연간급여액 (백만원)",91886
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",2700
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",11348
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",923119
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",862678
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",427907
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",140819
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",87074
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",206879
"서울특별시","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",135850
"서울특별시","2021","치킨전문점","사업체수 (개)",4051
"서울특별시","2021","치킨전문점","종사자수 (명)",10354
"서울특별시","2021","치킨전문점","매출액 (백만원)",1273012
"서울특별시","2021","치킨전문점","영업비용 (백만원)",1125369
"서울특별시","2021","치킨전문점","매출원가 (백만원)",629351
"서울특별시","2021","치킨전문점","인건비 (백만원)",115221
"서울특별시","2021","치킨전문점","임차료 (백만원)",97302
"서울특별시","2021","치킨전문점","기타영업비용 (백만원)",283495
"서울특별시","2021","치킨전문점","연간급여액 (백만원)",110319
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",3264
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",10146
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",971544
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",844092
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",410998
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",158052
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",78675
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",196367
"서울특별시","2021","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",155342
"서울특별시","2021","생맥주 및 기타 주점업","사업체수 (개)",1386
"서울특별시","2021","생맥주 및 기타 주점업","종사자수 (명)",4081
"서울특별시","2021","생맥주 및 기타 주점업","매출액 (백만원)",289197
